ID_Partido,ID_Temporada,Numero_Fecha,Fase,Fecha,Fecha_Numerica,Local_ID,Visitante_ID,Goles_Local,Goles_Visitante,Tipo_Definicion,ID_Ganador,Estadio,Goleadores,Amonestados,Expulsados,Penales,Nota,Jugadores,DT,ARBITRO
15319,71,12,Fase Regular,11/11/1987,32092,50,52,1,1,0,,,,,,,,,,
15320,71,12,Fase Regular,11/11/1987,32092,12,30,1,1,0,,,,,,,,,,
15321,71,12,Fase Regular,11/11/1987,32092,23,57,1,1,0,,,,,,,,,,
15322,71,13,Fase Regular,6/11/1987,32087,17,27,1,3,0,27,,,,,,,,,
15323,71,13,Fase Regular,6/11/1987,32087,19,20,4,0,0,19,,,,,,,,,
15324,71,13,Fase Regular,7/11/1987,32088,56,23,1,0,0,56,,,,,,,,,
15325,71,13,Fase Regular,7/11/1987,32088,52,29,3,1,0,52,,,,,,,,,
15326,71,13,Fase Regular,8/11/1987,32089,57,12,1,1,0,,,,,,,,,,
15327,71,13,Fase Regular,8/11/1987,32089,30,50,1,1,0,,,,,,,,,,
15328,71,13,Fase Regular,8/11/1987,32089,22,21,2,0,0,22,,,,,,,,,
15329,71,13,Fase Regular,8/11/1987,32089,16,7,3,3,0,,,,,,,,,,
15330,71,13,Fase Regular,8/11/1987,32089,2,4,5,1,0,2,,,,,,,,,
15331,71,13,Fase Regular,8/11/1987,32089,13,24,2,0,0,13,,,,,,,,,
15332,71,14,Fase Regular,15/11/1987,32096,19,56,2,0,0,19,,,,,,,,,
15333,71,14,Fase Regular,15/11/1987,32096,20,13,2,1,0,20,,,,,,,,,
15334,71,14,Fase Regular,15/11/1987,32096,24,2,4,0,0,24,,,,,,,,,
15335,71,14,Fase Regular,15/11/1987,32096,4,16,0,0,0,,,,,,,,,,
15336,71,14,Fase Regular,15/11/1987,32096,7,17,2,1,0,7,,,,,,,,,
15337,71,14,Fase Regular,15/11/1987,32096,27,22,0,0,0,,,,,,,,,,
15338,71,14,Fase Regular,15/11/1987,32096,21,52,1,1,0,,,,,,,,,,
15339,71,14,Fase Regular,15/11/1987,32096,29,30,1,0,0,29,,,,,,,,,
15340,71,14,Fase Regular,15/11/1987,32096,50,57,1,0,0,50,,,,,,,,,
15341,71,14,Fase Regular,15/11/1987,32096,12,23,1,2,0,23,,,,,,,,,
15342,71,15,Fase Regular,22/11/1987,32103,56,12,0,0,0,,,,,,,,,,
15343,71,15,Fase Regular,22/11/1987,32103,23,50,1,1,0,,,,,,,,,,
15344,71,15,Fase Regular,22/11/1987,32103,57,29,2,1,0,57,,,,,,,,,
15345,71,15,Fase Regular,22/11/1987,32103,30,21,0,0,0,,,,,,,,,,
15346,71,15,Fase Regular,22/11/1987,32103,52,27,5,1,0,52,,,,,,,,,
15347,71,15,Fase Regular,22/11/1987,32103,22,7,3,2,0,22,,,,,,,,,
15348,71,15,Fase Regular,22/11/1987,32103,17,4,1,1,0,,,,,,,,,,
15349,71,15,Fase Regular,22/11/1987,32103,16,24,2,1,0,16,,,,,,,,,
15350,71,15,Fase Regular,22/11/1987,32103,2,20,2,0,0,2,,,,,,,,,
15351,71,15,Fase Regular,22/11/1987,32103,13,19,2,2,0,,,,,,,,,,
15352,71,16,Fase Regular,29/11/1987,32110,13,56,4,2,0,13,,,,,,,,,
15353,71,16,Fase Regular,29/11/1987,32110,19,2,2,0,0,19,,,,,,,,,
15354,71,16,Fase Regular,29/11/1987,32110,20,16,1,1,0,,,,,,,,,,
15355,71,16,Fase Regular,29/11/1987,32110,24,17,3,0,0,24,,,,,,,,,
15356,71,16,Fase Regular,29/11/1987,32110,4,22,1,4,0,22,,,,,,,,,
15357,71,16,Fase Regular,29/11/1987,32110,7,52,1,2,0,52,,,,,,,,,
15358,71,16,Fase Regular,29/11/1987,32110,27,30,1,1,0,,,,,,,,,,
15359,71,16,Fase Regular,29/11/1987,32110,21,57,1,1,0,,,,,,,,,,
15360,71,16,Fase Regular,29/11/1987,32110,29,23,1,1,0,,,,,,,,,,
15361,71,16,Fase Regular,29/11/1987,32110,50,12,1,1,0,,,,,,,,,,
15362,71,17,Fase Regular,4/12/1987,32115,56,50,1,1,0,,,,,,,,,,
15363,71,17,Fase Regular,4/12/1987,32115,12,29,2,1,0,12,,,,,,,,,
15364,71,17,Fase Regular,4/12/1987,32115,23,21,1,2,0,21,,,,,,,,,
15365,71,17,Fase Regular,4/12/1987,32115,57,27,3,1,0,57,,,,,,,,,
15366,71,17,Fase Regular,4/12/1987,32115,30,7,2,0,0,30,,,,,,,,,
15367,71,17,Fase Regular,4/12/1987,32115,52,4,2,1,0,52,,,,,,,,,
15368,71,17,Fase Regular,4/12/1987,32115,22,24,0,0,0,,,,,,,,,,
15369,71,17,Fase Regular,4/12/1987,32115,17,20,2,1,0,17,,,,,,,,,
15370,71,17,Fase Regular,4/12/1987,32115,16,19,0,0,0,,,,,,,,,,
15371,71,17,Fase Regular,4/12/1987,32115,2,13,1,1,0,,,,,,,,,,
15372,71,18,Fase Regular,7/12/1987,32118,2,56,3,0,0,2,,,,,,,,,
15373,71,18,Fase Regular,7/12/1987,32118,13,16,3,0,0,13,,,,,,,,,
15374,71,18,Fase Regular,7/12/1987,32118,19,17,3,0,0,19,,,,,,,,,
15375,71,18,Fase Regular,7/12/1987,32118,20,22,1,1,0,,,,,,,,,,
15376,71,18,Fase Regular,7/12/1987,32118,24,52,2,2,0,,,,,,,,,,
15377,71,18,Fase Regular,7/12/1987,32118,4,30,0,1,0,30,,,,,,,,,
15378,71,18,Fase Regular,7/12/1987,32118,7,57,0,0,0,,,,,,,,,,
15379,71,18,Fase Regular,7/12/1987,32118,27,23,2,2,0,,,,,,,,,,
15380,71,18,Fase Regular,7/12/1987,32118,21,12,3,1,0,21,,,,,,,,,
15381,71,18,Fase Regular,7/12/1987,32118,29,50,1,4,0,50,,,,,,,,,
15382,71,19,Fase Regular,18/12/1987,32129,12,27,1,1,0,,,,,,,,,,
15383,71,19,Fase Regular,18/12/1987,32129,23,7,2,0,0,23,,,,,,,,,
15384,71,19,Fase Regular,18/12/1987,32129,30,24,1,1,0,,,,,,,,,,
15385,71,19,Fase Regular,19/12/1987,32130,56,29,1,0,0,56,,,,,,,,,
15386,71,19,Fase Regular,19/12/1987,32130,17,13,4,3,0,17,,,,,,,,,
15387,71,19,Fase Regular,20/12/1987,32131,50,21,1,1,0,,,,,,,,,,
15388,71,19,Fase Regular,20/12/1987,32131,57,4,1,0,0,57,,,,,,,,,
15389,71,19,Fase Regular,20/12/1987,32131,52,20,1,2,0,20,,,,,,,,,
15390,71,19,Fase Regular,20/12/1987,32131,22,19,1,2,0,19,,,,,,,,,
15391,71,19,Fase Regular,20/12/1987,32131,16,2,0,1,0,2,,,,,,,,,
15392,71,20,Fase Regular,22/1/1988,32164,17,2,2,0,0,17,,,,,,,,,
15393,71,20,Fase Regular,22/1/1988,32164,57,24,1,3,0,24,,,,,,,,,
15394,71,20,Fase Regular,22/1/1988,32164,23,4,5,1,0,23,,,,,,,,,
15395,71,20,Fase Regular,23/1/1988,32165,12,7,0,0,0,,,,,,,,,,
15396,71,20,Fase Regular,24/1/1988,32166,16,56,0,0,0,,,,,,,,,,
15397,71,20,Fase Regular,24/1/1988,32166,22,13,2,3,0,13,,,,,,,,,
15398,71,20,Fase Regular,24/1/1988,32166,52,19,1,2,0,19,,,,,,,,,
15399,71,20,Fase Regular,24/1/1988,32166,30,20,4,2,0,30,,,,,,,,,
15400,71,20,Fase Regular,24/1/1988,32166,50,27,1,0,0,50,,,,,,,,,
15401,71,20,Fase Regular,24/1/1988,32166,29,21,0,0,0,,,,,,,,,,
15402,71,21,Fase Regular,29/1/1988,32171,27,29,1,1,0,,,,,,,,,,
15403,71,21,Fase Regular,29/1/1988,32171,19,30,1,2,0,30,,,,,,,,,
15404,71,21,Fase Regular,30/1/1988,32172,7,50,1,0,0,7,,,,,,,,,
15405,71,21,Fase Regular,30/1/1988,32172,4,12,1,0,0,4,,,,,,,,,
15406,71,21,Fase Regular,31/1/1988,32173,56,21,0,0,0,,,,,,,,,,
15407,71,21,Fase Regular,31/1/1988,32173,24,23,3,0,0,24,,,,,,,,,
15408,71,21,Fase Regular,31/1/1988,32173,20,57,1,1,0,,,,,,,,,,
15409,71,21,Fase Regular,31/1/1988,32173,13,52,1,0,0,13,,,,,,,,,
15410,71,21,Fase Regular,31/1/1988,32173,2,22,3,0,0,2,,,,,,,,,
15411,71,21,Fase Regular,31/1/1988,32173,16,17,3,0,0,16,,,,,,,,,
15412,71,22,Fase Regular,5/2/1988,32178,17,56,1,2,0,56,,,,,,,,,
15413,71,22,Fase Regular,6/2/1988,32179,22,16,1,0,0,22,,,,,,,,,
15414,71,22,Fase Regular,6/2/1988,32179,23,20,1,1,0,,,,,,,,,,
15415,71,22,Fase Regular,6/2/1988,32179,12,24,1,1,0,,,,,,,,,,
15416,71,22,Fase Regular,6/2/1988,32179,29,7,2,2,0,,,,,,,,,,
15417,71,22,Fase Regular,7/2/1988,32180,52,2,2,0,0,52,,,,,,,,,
15418,71,22,Fase Regular,7/2/1988,32180,30,13,2,0,0,30,,,,,,,,,
15419,71,22,Fase Regular,7/2/1988,32180,57,19,2,2,0,,,,,,,,,,
15420,71,22,Fase Regular,7/2/1988,32180,50,4,0,0,0,,,,,,,,,,
15421,71,22,Fase Regular,7/2/1988,32180,21,27,3,2,0,21,,,,,,,,,
15422,71,23,Fase Regular,12/2/1988,32185,56,27,2,3,0,27,,,,,,,,,
15423,71,23,Fase Regular,12/2/1988,32185,19,23,1,0,0,19,,,,,,,,,
15424,71,23,Fase Regular,12/2/1988,32185,17,22,0,0,0,,,,,,,,,,
15425,71,23,Fase Regular,14/2/1988,32187,7,21,2,1,0,7,,,,,,,,,
15426,71,23,Fase Regular,14/2/1988,32187,4,29,1,0,0,4,,,,,,,,,
15427,71,23,Fase Regular,14/2/1988,32187,24,50,0,2,0,50,,,,,,,,,
15428,71,23,Fase Regular,14/2/1988,32187,20,12,2,0,0,20,,,,,,,,,
15429,71,23,Fase Regular,14/2/1988,32187,13,57,1,1,0,,,,,,,,,,
15430,71,23,Fase Regular,14/2/1988,32187,2,30,2,1,0,2,,,,,,,,,
15431,71,23,Fase Regular,14/2/1988,32187,16,52,0,0,0,,,,,,,,,,
15432,71,24,Fase Regular,19/2/1988,32192,23,13,1,1,0,,,,,,,,,,
15433,71,24,Fase Regular,19/2/1988,32192,29,24,2,0,0,29,,,,,,,,,
15434,71,24,Fase Regular,19/2/1988,32192,27,7,0,1,0,7,,,,,,,,,
15435,71,24,Fase Regular,20/2/1988,32193,22,56,2,1,0,22,,,,,,,,,
15436,71,24,Fase Regular,20/2/1988,32193,30,16,1,0,0,30,,,,,,,,,
15437,71,24,Fase Regular,20/2/1988,32193,21,4,0,0,0,,,,,,,,,,
15438,71,24,Fase Regular,21/2/1988,32194,52,17,0,2,0,17,,,,,,,,,
15439,71,24,Fase Regular,21/2/1988,32194,57,2,0,2,0,2,,,,,,,,,
15440,71,24,Fase Regular,21/2/1988,32194,12,19,1,1,0,,,,,,,,,,
15441,71,24,Fase Regular,21/2/1988,32194,50,20,0,0,0,,,,,,,,,,
15442,71,25,Fase Regular,26/2/1988,32199,19,50,0,0,0,,,,,,,,,,
15443,71,25,Fase Regular,26/2/1988,32199,16,57,1,1,0,,,,,,,,,,
15444,71,25,Fase Regular,28/2/1988,32201,56,7,2,0,0,56,,,,,,,,,
15445,71,25,Fase Regular,28/2/1988,32201,4,27,3,1,0,4,,,,,,,,,
15446,71,25,Fase Regular,28/2/1988,32201,24,21,3,0,0,24,,,,,,,,,
15447,71,25,Fase Regular,28/2/1988,32201,20,29,3,1,0,20,,,,,,,,,
15448,71,25,Fase Regular,28/2/1988,32201,13,12,2,2,0,,,,,,,,,,
15449,71,25,Fase Regular,28/2/1988,32201,2,23,2,1,0,2,,,,,,,,,
15450,71,25,Fase Regular,28/2/1988,32201,17,30,2,1,0,17,,,,,,,,,
15451,71,25,Fase Regular,28/2/1988,32201,22,52,3,3,0,,,,,,,,,,
15452,71,26,Fase Regular,5/3/1988,32207,57,17,2,3,0,17,,,,,,,,,
15453,71,26,Fase Regular,5/3/1988,32207,23,16,0,1,0,16,,,,,,,,,
15454,71,26,Fase Regular,5/3/1988,32207,29,19,0,2,0,19,,,,,,,,,
15455,71,26,Fase Regular,6/3/1988,32208,52,56,1,1,0,,,,,,,,,,
15456,71,26,Fase Regular,6/3/1988,32208,30,22,1,2,0,22,,,,,,,,,
15457,71,26,Fase Regular,6/3/1988,32208,12,2,0,1,0,2,,,,,,,,,
15458,71,26,Fase Regular,6/3/1988,32208,50,13,0,0,0,,,,,,,,,,
15459,71,26,Fase Regular,6/3/1988,32208,21,20,0,1,0,20,,,,,,,,,
15460,71,26,Fase Regular,6/3/1988,32208,27,24,4,4,0,,,,,,,,,,
15461,71,26,Fase Regular,6/3/1988,32208,7,4,2,0,0,7,,,,,,,,,
15462,71,27,Fase Regular,9/3/1988,32211,56,4,4,1,0,56,,,,,,,,,
15463,71,27,Fase Regular,9/3/1988,32211,24,7,2,0,0,24,,,,,,,,,
15464,71,27,Fase Regular,9/3/1988,32211,20,27,1,0,0,20,,,,,,,,,
15465,71,27,Fase Regular,9/3/1988,32211,19,21,3,1,0,19,,,,,,,,,
15466,71,27,Fase Regular,9/3/1988,32211,13,29,1,0,0,13,,,,,,,,,
15467,71,27,Fase Regular,9/3/1988,32211,2,50,0,0,0,,,,,,,,,,
15468,71,27,Fase Regular,9/3/1988,32211,16,12,0,0,0,,,,,,,,,,
15469,71,27,Fase Regular,9/3/1988,32211,17,23,1,1,0,,,,,,,,,,
15470,71,27,Fase Regular,9/3/1988,32211,22,57,2,3,0,57,,,,,,,,,
15471,71,27,Fase Regular,9/3/1988,32211,52,30,1,1,0,,,,,,,,,,
15472,71,28,Fase Regular,13/3/1988,32215,30,56,1,0,0,30,,,,,,,,,
15473,71,28,Fase Regular,13/3/1988,32215,57,52,0,0,0,,,,,,,,,,
15474,71,28,Fase Regular,13/3/1988,32215,23,22,1,2,0,22,,,,,,,,,
15475,71,28,Fase Regular,13/3/1988,32215,12,17,1,1,0,,,,,,,,,,
15476,71,28,Fase Regular,13/3/1988,32215,50,16,0,1,0,16,,,,,,,,,
15477,71,28,Fase Regular,13/3/1988,32215,29,2,1,1,0,,,,,,,,,,
15478,71,28,Fase Regular,13/3/1988,32215,21,13,1,1,0,,,,,,,,,,
15479,71,28,Fase Regular,13/3/1988,32215,27,19,1,1,0,,,,,,,,,,
15480,71,28,Fase Regular,13/3/1988,32215,7,20,1,1,0,,,,,,,,,,
15481,71,28,Fase Regular,13/3/1988,32215,4,24,2,2,0,,,,,,,,,,
15482,71,29,Fase Regular,20/3/1988,32222,56,24,1,1,0,,,,,,,,,,
15483,71,29,Fase Regular,20/3/1988,32222,20,4,1,1,0,,,,,,,,,,
15484,71,29,Fase Regular,20/3/1988,32222,19,7,4,0,0,19,,,,,,,,,
15485,71,29,Fase Regular,20/3/1988,32222,13,27,1,1,0,,,,,,,,,,
15486,71,29,Fase Regular,20/3/1988,32222,2,21,1,3,0,21,,,,,,,,,
15487,71,29,Fase Regular,20/3/1988,32222,16,29,3,1,0,16,,,,,,,,,
15488,71,29,Fase Regular,20/3/1988,32222,17,50,3,1,0,17,,,,,,,,,
15489,71,29,Fase Regular,20/3/1988,32222,22,12,1,0,0,22,,,,,,,,,
15490,71,29,Fase Regular,20/3/1988,32222,52,23,0,4,0,23,,,,,,,,,
15491,71,29,Fase Regular,20/3/1988,32222,30,57,4,1,0,30,,,,,,,,,
15492,71,30,Fase Regular,23/3/1988,32225,57,56,0,0,0,,,,,,,,,,
15493,71,30,Fase Regular,23/3/1988,32225,23,30,1,1,0,,,,,,,,,,
15494,71,30,Fase Regular,23/3/1988,32225,12,52,1,0,0,12,,,,,,,,,
15495,71,30,Fase Regular,23/3/1988,32225,50,22,0,0,0,,,,,,,,,,
15496,71,30,Fase Regular,23/3/1988,32225,29,17,1,1,0,,,,,,,,,,
15497,71,30,Fase Regular,23/3/1988,32225,21,16,3,1,0,21,,,,,,,,,
15498,71,30,Fase Regular,23/3/1988,32225,27,2,3,1,0,27,,,,,,,,,
15499,71,30,Fase Regular,23/3/1988,32225,7,13,2,0,0,7,,,,,,,,,
15500,71,30,Fase Regular,23/3/1988,32225,4,19,0,0,0,,,,,,,,,,
15501,71,30,Fase Regular,23/3/1988,32225,24,20,2,0,0,24,,,,,,,,,
15502,71,31,Fase Regular,10/4/1988,32243,56,20,1,0,0,56,,,,,,,,,
15503,71,31,Fase Regular,10/4/1988,32243,19,24,0,0,0,,,,,,,,,,
15504,71,31,Fase Regular,10/4/1988,32243,13,4,2,1,0,13,,,,,,,,,
15505,71,31,Fase Regular,10/4/1988,32243,2,7,3,1,0,2,,,,,,,,,
15506,71,31,Fase Regular,10/4/1988,32243,16,27,0,0,0,,,,,,,,,,
15507,71,31,Fase Regular,10/4/1988,32243,17,21,1,1,0,,,,,,,,,,
15508,71,31,Fase Regular,10/4/1988,32243,22,29,2,0,0,22,,,,,,,,,
15509,71,31,Fase Regular,10/4/1988,32243,52,50,3,2,0,52,,,,,,,,,
15510,71,31,Fase Regular,10/4/1988,32243,30,12,5,1,0,30,,,,,,,,,
15511,71,31,Fase Regular,10/4/1988,32243,57,23,0,1,0,23,,,,,,,,,
15512,71,32,Fase Regular,17/4/1988,32250,23,56,0,0,0,,,,,,,,,,
15513,71,32,Fase Regular,17/4/1988,32250,12,57,2,1,0,12,,,,,,,,,
15514,71,32,Fase Regular,17/4/1988,32250,50,30,0,0,0,,,,,,,,,,
15515,71,32,Fase Regular,17/4/1988,32250,29,52,1,1,0,,,,,,,,,,
15516,71,32,Fase Regular,17/4/1988,32250,21,22,0,0,0,,,,,,,,,,
15517,71,32,Fase Regular,17/4/1988,32250,27,17,0,4,0,17,,,,,,,,,
15518,71,32,Fase Regular,17/4/1988,32250,7,16,2,0,0,7,,,,,,,,,
15519,71,32,Fase Regular,17/4/1988,32250,4,2,2,1,0,4,,,,,,,,,
15520,71,32,Fase Regular,17/4/1988,32250,24,13,0,0,0,,,,,,,,,,
15521,71,32,Fase Regular,17/4/1988,32250,20,19,0,0,0,,,,,,,,,,
15522,71,33,Fase Regular,24/4/1988,32257,56,19,0,4,0,19,,,,,,,,,
15523,71,33,Fase Regular,24/4/1988,32257,13,20,3,2,0,13,,,,,,,,,
15524,71,33,Fase Regular,24/4/1988,32257,2,24,0,1,0,24,,,,,,,,,
15525,71,33,Fase Regular,24/4/1988,32257,16,4,3,2,0,16,,,,,,,,,
15526,71,33,Fase Regular,24/4/1988,32257,17,7,2,2,0,,,,,,,,,,
15527,71,33,Fase Regular,24/4/1988,32257,22,27,1,0,0,22,,,,,,,,,
15528,71,33,Fase Regular,24/4/1988,32257,52,21,0,2,0,21,,,,,,,,,
15529,71,33,Fase Regular,24/4/1988,32257,30,29,1,1,0,,,,,,,,,,
15530,71,33,Fase Regular,24/4/1988,32257,57,50,0,0,0,,,,,,,,,,
15531,71,33,Fase Regular,24/4/1988,32257,23,12,1,1,0,,,,,,,,,,
15532,71,34,Fase Regular,30/4/1988,32263,12,56,1,1,0,,,,,,,,,,
15533,71,34,Fase Regular,30/4/1988,32263,50,23,2,3,0,23,,,,,,,,,
15534,71,34,Fase Regular,30/4/1988,32263,29,57,3,1,0,29,,,,,,,,,
15535,71,34,Fase Regular,30/4/1988,32263,21,30,2,1,0,21,,,,,,,,,
15536,71,34,Fase Regular,30/4/1988,32263,27,52,1,0,0,27,,,,,,,,,
15537,71,34,Fase Regular,30/4/1988,32263,7,22,2,2,0,,,,,,,,,,
15538,71,34,Fase Regular,30/4/1988,32263,4,17,2,2,0,,,,,,,,,,
15539,71,34,Fase Regular,30/4/1988,32263,24,16,2,0,0,24,,,,,,,,,
15540,71,34,Fase Regular,30/4/1988,32263,20,2,1,0,0,20,,,,,,,,,
15541,71,34,Fase Regular,30/4/1988,32263,19,13,1,0,0,19,,,,,,,,,
15542,71,35,Fase Regular,8/5/1988,32271,56,13,0,0,0,,,,,,,,,,
15543,71,35,Fase Regular,8/5/1988,32271,2,19,1,2,0,19,,,,,,,,,
15544,71,35,Fase Regular,8/5/1988,32271,16,20,0,1,0,20,,,,,,,,,
15545,71,35,Fase Regular,8/5/1988,32271,17,24,,,0,,,,,,,,,,
15546,71,35,Fase Regular,8/5/1988,32271,22,4,3,1,0,22,,,,,,,,,
15547,71,35,Fase Regular,8/5/1988,32271,52,7,1,1,0,,,,,,,,,,
15548,71,35,Fase Regular,8/5/1988,32271,30,27,3,1,0,30,,,,,,,,,
15549,71,35,Fase Regular,8/5/1988,32271,57,21,1,1,0,,,,,,,,,,
15550,71,35,Fase Regular,8/5/1988,32271,23,29,3,1,0,23,,,,,,,,,
15551,71,35,Fase Regular,8/5/1988,32271,12,50,0,0,0,,,,,,,,,,
15552,71,36,Fase Regular,21/5/1988,32284,50,56,1,2,0,56,,,,,,,,,
15553,71,36,Fase Regular,21/5/1988,32284,29,12,4,1,0,29,,,,,,,,,
15554,71,36,Fase Regular,21/5/1988,32284,21,23,1,1,0,,,,,,,,,,
15555,71,36,Fase Regular,21/5/1988,32284,27,57,1,4,0,57,,,,,,,,,
15556,71,36,Fase Regular,21/5/1988,32284,7,30,1,0,0,7,,,,,,,,,
15557,71,36,Fase Regular,21/5/1988,32284,4,52,3,1,0,4,,,,,,,,,
15558,71,36,Fase Regular,21/5/1988,32284,24,22,2,4,0,22,,,,,,,,,
15559,71,36,Fase Regular,21/5/1988,32284,20,17,1,0,0,20,,,,,,,,,
15560,71,36,Fase Regular,21/5/1988,32284,19,16,6,1,0,19,,,,,,,,,
15561,71,36,Fase Regular,21/5/1988,32284,13,2,1,1,0,,,,,,,,,,
15562,71,37,Fase Regular,29/5/1988,32292,56,2,2,0,0,56,,,,,,,,,
15563,71,37,Fase Regular,29/5/1988,32292,16,13,2,1,0,16,,,,,,,,,
15564,71,37,Fase Regular,29/5/1988,32292,17,19,0,0,0,,,,,,,,,,
15565,71,37,Fase Regular,29/5/1988,32292,22,20,0,1,0,20,,,,,,,,,
15566,71,37,Fase Regular,29/5/1988,32292,52,24,1,1,0,,,,,,,,,,
15567,71,37,Fase Regular,29/5/1988,32292,30,4,1,1,0,,,,,,,,,,
15568,71,37,Fase Regular,29/5/1988,32292,57,7,0,0,0,,,,,,,,,,
15569,71,37,Fase Regular,29/5/1988,32292,23,27,1,0,0,23,,,,,,,,,
15570,71,37,Fase Regular,29/5/1988,32292,12,21,0,0,0,,,,,,,,,,
15571,71,37,Fase Regular,29/5/1988,32292,50,29,0,3,0,29,,,,,,,,,
15572,71,38,Fase Regular,5/6/1988,32299,29,56,1,0,0,29,,,,,,,,,
15573,71,38,Fase Regular,5/6/1988,32299,21,50,1,0,0,21,,,,,,,,,
15574,71,38,Fase Regular,5/6/1988,32299,27,12,2,1,0,27,,,,,,,,,
15575,71,38,Fase Regular,5/6/1988,32299,7,23,2,0,0,7,,,,,,,,,
15576,71,38,Fase Regular,5/6/1988,32299,4,57,1,2,0,57,,,,,,,,,
15577,71,38,Fase Regular,5/6/1988,32299,24,30,0,0,0,,,,,,,,,,
15578,71,38,Fase Regular,5/6/1988,32299,20,52,1,2,0,52,,,,,,,,,
15579,71,38,Fase Regular,5/6/1988,32299,19,22,2,0,0,19,,,,,,,,,
15580,71,38,Fase Regular,5/6/1988,32299,13,17,0,0,0,,,,,,,,,,
15581,71,38,Fase Regular,5/6/1988,32299,2,16,2,1,0,2,,,,,,,,,
15582,71,39,Desempate para determinar el 2do Descenso,8/6/1988,32302,29,56,1,1,1,56,,,,,,,,,
15583,72,1,Fase Regular,13/7/1986,31606,50,56,1,1,0,,,,,,,,,,
15584,72,1,Fase Regular,13/7/1986,31606,12,58,1,1,0,,,,,,,,,,
15585,72,1,Fase Regular,13/7/1986,31606,19,7,3,2,0,19,,,,,,,,,
15586,72,1,Fase Regular,13/7/1986,31606,17,30,1,1,0,,,,,,,,,,
15587,72,1,Fase Regular,13/7/1986,31606,16,20,2,1,0,16,,,,,,,,,
15588,72,1,Fase Regular,13/7/1986,31606,22,21,1,1,0,,,,,,,,,,
15589,72,1,Fase Regular,13/7/1986,31606,52,27,0,1,0,27,,,,,,,,,
15590,72,1,Fase Regular,13/7/1986,31606,24,23,1,1,0,,,,,,,,,,
15591,72,1,Fase Regular,13/7/1986,31606,37,13,0,1,0,13,,,,,,,,,
15592,72,1,Fase Regular,13/7/1986,31606,29,2,0,0,0,,,,,,,,,,
15593,72,2,Fase Regular,20/7/1986,31613,29,50,0,0,0,,,,,,,,,,
15594,72,2,Fase Regular,20/7/1986,31613,2,37,1,1,0,,,,,,,,,,
15595,72,2,Fase Regular,20/7/1986,31613,13,24,1,0,0,13,,,,,,,,,
15596,72,2,Fase Regular,20/7/1986,31613,23,52,1,1,0,,,,,,,,,,
15597,72,2,Fase Regular,20/7/1986,31613,27,22,1,1,0,,,,,,,,,,
15598,72,2,Fase Regular,20/7/1986,31613,21,16,0,0,0,,,,,,,,,,
15599,72,2,Fase Regular,20/7/1986,31613,20,17,1,1,0,,,,,,,,,,
15600,72,2,Fase Regular,20/7/1986,31613,30,19,1,1,0,,,,,,,,,,
15601,72,2,Fase Regular,20/7/1986,31613,7,12,0,0,0,,,,,,,,,,
15602,72,2,Fase Regular,20/7/1986,31613,58,56,1,1,0,,,,,,,,,,
15603,72,3,Fase Regular,27/7/1986,31620,50,58,1,1,0,,,,,,,,,,
15604,72,3,Fase Regular,27/7/1986,31620,56,7,1,1,0,,,,,,,,,,
15605,72,3,Fase Regular,27/7/1986,31620,12,30,2,1,0,12,,,,,,,,,
15606,72,3,Fase Regular,27/7/1986,31620,19,20,0,1,0,20,,,,,,,,,
15607,72,3,Fase Regular,27/7/1986,31620,17,21,1,0,0,17,,,,,,,,,
15608,72,3,Fase Regular,27/7/1986,31620,16,27,0,1,0,27,,,,,,,,,
15609,72,3,Fase Regular,27/7/1986,31620,22,23,1,2,0,23,,,,,,,,,
15610,72,3,Fase Regular,27/7/1986,31620,52,13,0,0,0,,,,,,,,,,
15611,72,3,Fase Regular,27/7/1986,31620,24,2,2,1,0,24,,,,,,,,,
15612,72,3,Fase Regular,27/7/1986,31620,37,29,0,0,0,,,,,,,,,,
15613,72,4,Fase Regular,3/8/1986,31627,37,50,0,1,0,50,,,,,,,,,
15614,72,4,Fase Regular,3/8/1986,31627,29,24,1,1,0,,,,,,,,,,
15615,72,4,Fase Regular,3/8/1986,31627,2,52,0,0,0,,,,,,,,,,
15616,72,4,Fase Regular,3/8/1986,31627,13,22,0,1,0,22,,,,,,,,,
15617,72,4,Fase Regular,3/8/1986,31627,23,16,2,4,0,16,,,,,,,,,
15618,72,4,Fase Regular,3/8/1986,31627,27,17,0,0,0,,,,,,,,,,
15619,72,4,Fase Regular,3/8/1986,31627,21,19,2,0,0,21,,,,,,,,,
15620,72,4,Fase Regular,3/8/1986,31627,20,12,0,2,0,12,,,,,,,,,
15621,72,4,Fase Regular,3/8/1986,31627,30,56,3,1,0,30,,,,,,,,,
15622,72,4,Fase Regular,3/8/1986,31627,7,58,1,0,0,7,,,,,,,,,
15623,72,5,Fase Regular,10/8/1986,31634,56,20,1,2,0,20,,,,,,,,,
15624,72,5,Fase Regular,10/8/1986,31634,17,23,1,1,0,,,,,,,,,,
15625,72,5,Fase Regular,11/8/1986,31635,50,7,1,1,0,,,,,,,,,,
15626,72,5,Fase Regular,11/8/1986,31635,58,30,1,1,0,,,,,,,,,,
15627,72,5,Fase Regular,11/8/1986,31635,12,21,1,1,0,,,,,,,,,,
15628,72,5,Fase Regular,11/8/1986,31635,16,13,5,1,0,16,,,,,,,,,
